ship_nodc,ship_name,remarks,source_url
9077,MOSKVA,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49DK,MOTOBU,callSign JQWG,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49RX,MOTOURA,JAYU,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3225,MOUNT BAKER,AE-34,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
54AR,MOUNT EDEN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3226,MOUNT HOOD,AE-29,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
36BE,MOUNT PILIO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3227,MOUNT VERNON,LSD-39,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3228,MOUNT WHITNEY,LCC-20,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
74M1,MOUNTS BAY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9074,MOURMANETS,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
06MO,MOWE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90YW,MOZDOK,OCL REQUEST  CallSign   UCTC,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90D1,MRS-5026,ICES REQUEST   Yr 1986,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90D8,MRSR,ICES REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
06NG,MSA/WSD SHIP,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31M7,MT MITCHELL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
54BX,MT. CABRITE,callSign D5NE,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90WA,MTZH-50,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90UZ,MTZH-51,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
905N,MUDJYUG,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
34MU,MUIKKU,(OHMM)  FINNISH   ENVIRONMENT AGENCY,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
45MU,MUIRCHU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90CS,MUKACHEVO,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90MK,MUKSUN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
46MU,MULABERG,(TFLD),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31YJ,MULLANY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31XM,MULLINNIX,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
8990,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
ZZ90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
SL90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
MO90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
1190,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
1890,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
SV90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3190,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
0690,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2090,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3490,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
4990,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
8890,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
TT90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
5890,MULTIPLE SHIPS,NORWAY,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
JA90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2490,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
7690,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
0990,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
6590,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9490,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
6890,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
6690,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
SI90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9590,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
0790,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
NI90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
8690,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2890,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
CU90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
CR90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
CI90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2690,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
AL90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
6790,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
BA90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
BN90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2190,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2290,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
GH90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
7790,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
6490,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9190,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2990,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
RC90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
SE90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
7498,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
7490,MULTIPLE SHIPS,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
IC90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
1490,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
MS90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3590,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
0890,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
1090,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9390,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
1590,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
2790,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
PA90,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9090,MULTIPLE SHIPS,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
319U,MUNRO,WHEC 724,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49M2,MURASAME,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
09MU,MURCHISON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
JAAA,MUREX,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
34AK,MURJATA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90MM,MURMAN,callSign UQIG,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49M6,MUROTO,callSign JHIK,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31UA,MURRAY,callSign P3MO4,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31MX,MURRE II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49MS,MUSASHI MARU,callSign 8JFY,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31M2,MUSKY II,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90MU,MUSSON,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
42MU,MUTIARA,callSign YCYX,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
42MV,MUTIARA IV,INDONESIA; callSign YBKY,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
74MU,MUTINE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49MX,MUTSO,JNSR,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49UD,MUTSU,JNSR,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49MH,MUTSURE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
905Y,MV0105,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
06LU,MYA,OCL RESQUEST CallSign DBHV research catamaran,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
317Y,MYER,ARC-6,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
26MN,MYGGENAES,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
58MK,MYKEN,LADB,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49MG,MYOGA-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49DG,MYOJIN MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49MK,MYOKO-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90QG,MYS KODOSH,ICES REQUEST  01Mar38 to   26Nov38,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90DL,MYS OSTROVSKOGO,callSign UWFJ,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
9094,MYS TIKHIY,callSign UFZT,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
901C,MYS VAYGACH,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90MB,MYSBABUSHKINA,callSign UWFH,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90MC,MYSLITEL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
18DP,N. B. MCLEAN,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31NS,N. B. SCOFIELD,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31XV,N. K. PERRY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
58NY,N.Y.M.S. 377,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90IY,NABLUDATEL,OCL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
PANA,NACRE,callSign 3EZI6,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
35NC,NADIR,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49D7,NAEBA,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90NA,NAEZDNIK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NG,NAGARA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NA,NAGASAKI-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
90YQ,NAGORSK,OCL REQUEST CallSign UAMQ,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
34NB,NAGU-BREDVIKEN L/V,1900-50 S,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
34NM,NAGU-MOEVIKEN L/V,1900-1959,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
34NU,NAHKIAINEN L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
32NA,NAI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
741W,NAIAD,F-39,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31NF,NAIFEH,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
33NA,NA'INA,CHARTER VESEL,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
10NJ,NAJADE,OCL request; OCL code 7641,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
062Q,NAJADE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
901N,NAKAT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
09NA,NAMERY,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
18NM,NANAIMO,MEDS REQUEST CallSign CGAV,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NN,NANAO-MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
41NA,NANCOWRY,RadioCallSign VTXB,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
41NR,NAND RACHIT,VWFZ,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49DD,NANSHO MARU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31NN,NANTUCKET L/S,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
74AZ,NARNIAN SEA,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
41NM,NAROTTAM MORARJEE,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31NR,NARRAGANSETT,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
58AQ,NARVIK,F-304,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
18NR,NARWHAL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NI,NASAMI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
HRNM,NASE MORE,1999  CallSign   9A5008   ICES REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3229,NASHVILLE,LPD-13,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
32NU,NASSAU,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
320S,NAT CO 6,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
91NA,NATAL,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
31NT,NATCHIK,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
35NL,NATHALIE DELMAS,FNWC,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
BHND,NATHALIE DELMAS,C6I05,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
3206,NATHANIEL B. PALMER,callSign KUS1475,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
0612,NATIONAL,OCL REQUEST,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NT,NATORI,callSign JQBR,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49FY,NATSUDOMARI,OCL REQUEST  (02/1981 to   present),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49NB,NATSUSHIMA,callSign 7JDU,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
49ND,NATUSODOMARI,NA,https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
29NC,NAUCRATES,(EA7528),https://www.calcofi.info/index.php/field-work/calcofi-ships/unols-ship-codes/312-shipcodes5
